1000141.000	-0.00000	-0.50498	 0.09017	 0.88799	 0.19330	 0.06461	 0.00736	-0.12155	-0.04538	 0.00171	 0.19330	
1000142.000	-0.00000	-0.49926	 0.09009	 0.89363	 0.19279	 0.06330	 0.00704	-0.12272	-0.04567	 0.00179	 0.19279	
1000143.000	-0.00000	-0.49318	 0.08999	 0.89932	 0.19227	 0.06199	 0.00674	-0.12388	-0.04595	 0.00187	 0.19227	
1000144.000	-0.00000	-0.48667	 0.08988	 0.90507	 0.19174	 0.06068	 0.00645	-0.12505	-0.04624	 0.00195	 0.19174	
1000145.000	-0.00000	-0.47969	 0.08974	 0.91087	 0.19120	 0.05935	 0.00618	-0.12622	-0.04653	 0.00205	 0.19120	
1000146.000	-0.00000	-0.47219	 0.08958	 0.91673	 0.19066	 0.05802	 0.00591	-0.12740	-0.04682	 0.00214	 0.19066	
1000147.000	-0.00000	-0.46410	 0.08940	 0.92265	 0.19010	 0.05668	 0.00567	-0.12858	-0.04712	 0.00225	 0.19010	
1000148.000	-0.00000	-0.45536	 0.08919	 0.92863	 0.18953	 0.05533	 0.00543	-0.12977	-0.04741	 0.00236	 0.18953	
1000149.000	-0.00000	-0.44591	 0.08896	 0.93468	 0.18896	 0.05397	 0.00521	-0.13097	-0.04771	 0.00248	 0.18896	
1000150.000	-0.00000	-0.43567	 0.08870	 0.94079	 0.18837	 0.05260	 0.00500	-0.13217	-0.04800	 0.00261	 0.18837	
1000151.000	-0.00000	-0.42457	 0.08842	 0.94698	 0.18776	 0.05123	 0.00480	-0.13339	-0.04830	 0.00275	 0.18776	
1000152.000	-0.00000	-0.41254	 0.08810	 0.95323	 0.18715	 0.04984	 0.00461	-0.13462	-0.04860	 0.00290	 0.18715	
1000153.000	-0.00000	-0.39951	 0.08776	 0.95956	 0.18652	 0.04844	 0.00443	-0.13585	-0.04889	 0.00306	 0.18652	
1000154.000	-0.00000	-0.38543	 0.08738	 0.96597	 0.18587	 0.04703	 0.00426	-0.13711	-0.04919	 0.00324	 0.18587	
1000155.000	-0.00000	-0.37026	 0.08697	 0.97245	 0.18521	 0.04561	 0.00410	-0.13838	-0.04949	 0.00343	 0.18521	
1000156.000	-0.00000	-0.35397	 0.08651	 0.97901	 0.18453	 0.04417	 0.00396	-0.13966	-0.04979	 0.00364	 0.18453	
1000157.000	-0.00000	-0.33658	 0.08602	 0.98564	 0.18383	 0.04273	 0.00382	-0.14096	-0.05009	 0.00387	 0.18383	
1000158.000	-0.00000	-0.31816	 0.08549	 0.99233	 0.18311	 0.04127	 0.00369	-0.14228	-0.05039	 0.00412	 0.18311	
1000159.000	-0.00000	-0.29879	 0.08492	 0.99908	 0.18237	 0.03980	 0.00357	-0.14361	-0.05068	 0.00440	 0.18237	
1000160.000	-0.00000	-0.27863	 0.08430	 1.00587	 0.18160	 0.03833	 0.00347	-0.14496	-0.05097	 0.00470	 0.18160	
1000161.000	-0.00000	-0.25791	 0.08363	 1.01269	 0.18082	 0.03685	 0.00337	-0.14632	-0.05126	 0.00504	 0.18082	
